Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
4658-HCOHW,female,52,Yes,0,Redwood Valley,95470,39.298065,-123.25211,1,630,Offer A,Yes,16.67,No,Yes,Fiber Optic,3.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,102.8,-0.07512214850784463,-0.24831296685183654,0,350.07,2460.22,Churned,Competitor,Competitor had better devices
4659-NZRUF,female,64,No,0,Oakland,94609,37.834341,-122.26437,0,570,Offer D,Yes,32.87,Yes,Yes,Fiber Optic,17.0,Yes,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,95.15,-0.21673360657384538,-0.24831296685183654,120,624.53,2533.78,Churned,Price,Long distance charges
4660-IRIBM,male,32,Yes,1,Crows Landing,95313,37.435664,-121.049056,1,540,Offer D,Yes,24.16,No,Yes,Fiber Optic,19.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,87.9,-0.34415744115333347,-0.24831296685183654,0,434.88,1935.38,Stayed,Price,Long distance charges
4661-NJEUX,male,42,No,0,Portola Valley,94028,37.369709,-122.215844,0,30,Offer D,Yes,3.23,No,No,Fiber Optic,19.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,20.05,-0.9974721282639933,-0.24831296685183654,0,3.23,23.28,Joined,Price,Long distance charges
4662-EKDPQ,male,44,No,0,San Diego,92121,32.898613,-117.202937,0,60,Offer D,Yes,37.29,Yes,Yes,Cable,20.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,62.05,-0.9541149274070766,-0.24831296685183654,0,74.58,192.88,Churned,Competitor,Competitor made better offer
4664-NJCMS,female,52,Yes,0,San Francisco,94133,37.802071,-122.411004,7,990,Offer C,No,37.29,Yes,Yes,DSL,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,59.55,-0.11653765283783585,-0.24831296685183654,0,0.0,2016.3,Stayed,Competitor,Competitor made better offer
4667-OHGKG,male,61,No,0,Summerland,93067,34.420998,-119.60137,0,30,Offer C,Yes,49.2,No,No,DSL,7.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,19.3,-0.9978030992629011,-0.24831296685183654,0,49.2,68.5,Churned,Dissatisfaction,Service dissatisfaction
4667-QONEA,female,72,Yes,0,Los Angeles,90064,34.037251,-118.423573,9,1800,Offer B,Yes,48.9,No,Yes,Cable,16.0,Yes,Yes,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Credit Card,74.85,0.9602433950086744,-0.24831296685183654,0,2934.0,7390.35,Stayed,Dissatisfaction,Service dissatisfaction
4670-TABXH,male,53,Yes,0,Hawthorne,90250,33.914775,-118.348083,6,2160,Offer B,Yes,22.95,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.75,2.41764109159911,-0.24831296685183654,0,1652.4,9411.3,Stayed,Dissatisfaction,Service dissatisfaction
4671-LXRDQ,male,44,No,0,Salyer,95563,40.89866,-123.539754,0,60,Offer B,Yes,17.25,No,Yes,Cable,3.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.0,-0.9637572158419229,-0.24831296685183654,30,34.5,160.95,Churned,Competitor,Competitor had better devices
4671-VJLCL,female,36,No,0,Los Angeles,90046,34.108455,-118.362081,0,1890,Offer B,Yes,12.82,Yes,Yes,DSL,17.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,79.85,1.1390118638853863,-0.24831296685183654,0,807.66,5669.11,Stayed,Competitor,Competitor had better devices
4672-FOTSD,male,54,No,0,Dorris,96023,41.949216,-122.050062,0,360,Offer D,Yes,45.8,Yes,Yes,DSL,4.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,67.25,-0.6390305364468881,-0.24831296685183654,0,549.6,1381.9,Stayed,Competitor,Competitor had better devices
4673-KKSLS,female,56,No,0,Oakland,94605,37.758019,-122.138678,0,930,Offer D,Yes,40.92,No,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,87.6,0.19587690539783018,-0.24831296685183654,70,1268.52,4062.77,Stayed,Competitor,Competitor had better devices
4674-HGNUA,male,57,Yes,3,Petrolia,95558,40.274302,-124.210902,6,2130,Offer A,Yes,31.33,Yes,Yes,Cable,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,89.9,1.8431857611615388,-0.24831296685183654,0,2224.43,8681.58,Stayed,Competitor,Competitor had better devices
4676-MQUEA,male,80,Yes,0,Laguna Beach,92651,33.570023,-117.773669,9,1500,Offer A,Yes,14.49,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,101.9,1.3173169733636276,-0.24831296685183654,0,724.5,5990.0,Stayed,Competitor,Competitor had better devices
4676-WLUHT,male,51,No,0,Darwin,93522,36.319181,-117.593053,0,1620,Offer B,No,14.49,Yes,Yes,DSL,7.0,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,46.2,0.06688647475684532,-0.24831296685183654,0,0.0,2431.95,Stayed,Competitor,Competitor had better devices
4678-DVQEO,female,41,No,0,Bass Lake,93604,37.458367,-119.345011,0,30,Offer B,Yes,34.04,No,Yes,DSL,23.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,52.2,-0.9832845047774808,-0.24831296685183654,0,34.04,86.24,Churned,Competitor,Competitor made better offer
4680-KUTAJ,female,73,No,0,Beverly Hills,90212,34.062095,-118.401508,0,330,Offer B,Yes,2.81,Yes,Yes,DSL,3.0,Yes,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,55.6,-0.7500161447472907,1.675237703980621,0,30.91,596.51,Stayed,Competitor,Competitor made better offer
4682-BLBUC,male,19,Yes,0,La Crescenta,91214,34.239636,-118.245259,1,1320,Offer B,Yes,29.61,No,Yes,DSL,48.0,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,70.95,0.4280861582315153,2.9052977382234824,0,1302.84,4528.37,Stayed,Competitor,Competitor made better offer
4683-WYDOU,male,54,Yes,0,Rancho Palos Verdes,90275,33.753146,-118.367459,8,1860,Offer B,Yes,34.62,Yes,Yes,Fiber Optic,28.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.6,2.044217545898113,-0.24831296685183654,0,2146.44,9059.14,Stayed,Competitor,Competitor made better offer
4685-ERGHK,male,45,No,0,Gasquet,95543,41.867908,-123.794144,0,1710,Offer B,Yes,36.08,Yes,Yes,Fiber Optic,26.0,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,86.9,1.1733445888387515,-0.24831296685183654,0,2056.56,6995.81,Stayed,Competitor,Competitor made better offer
4685-TFLLS,male,39,Yes,3,Spreckels,93962,36.624641,-121.647195,1,540,Offer D,Yes,45.18,No,No,Fiber Optic,26.0,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,19.8,-0.8552649223999588,-0.24831296685183654,0,813.24,1155.54,Stayed,Competitor,Competitor made better offer
4686-GEFRM,male,23,Yes,0,Pioneertown,92268,34.201108,-116.593456,5,2100,Offer A,Yes,45.24,Yes,Yes,Fiber Optic,42.0,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.7,2.0204758929097966,-0.24831296685183654,0,3166.8,10025.7,Stayed,Competitor,Competitor made better offer
4686-UXDML,female,24,No,0,Cutler,93615,36.497895,-119.285484,0,630,Offer A,Yes,24.86,Yes,Yes,Fiber Optic,48.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.85,-0.12701840113658164,-0.24831296685183654,0,522.06,2514.61,Stayed,Competitor,Competitor made better offer
4690-LLKUA,male,68,No,0,San Diego,92130,32.957195,-117.202542,0,510,Offer A,Yes,40.93,No,Yes,DSL,2.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.05,-0.6662584172903666,-0.24831296685183654,0,695.81,1466.41,Churned,Competitor,Competitor made better offer
4690-PKDQG,female,66,Yes,0,San Diego,92102,32.716007,-117.117462,3,1260,Offer A,Yes,22.89,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.55,0.7282327247743337,-0.24831296685183654,0,961.38,4891.98,Stayed,Competitor,Competitor made better offer
4692-NNQRU,female,49,Yes,0,Cloverdale,95425,38.801936,-122.938935,7,630,Offer D,Yes,14.51,No,Yes,Fiber Optic,20.0,No,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,79.2,-0.23738619690568966,-0.24831296685183654,0,304.71,2047.16,Stayed,Competitor,Competitor made better offer
4693-VWVBO,female,60,No,0,Valley Springs,95252,38.156971,-120.849231,0,90,Offer D,Yes,40.98,No,No,Fiber Optic,20.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,19.55,-0.979379046990369,-0.24831296685183654,0,122.94,183.99,Joined,Competitor,Competitor made better offer
4694-PHWFW,female,26,No,3,San Francisco,94105,37.789168,-122.395009,0,240,Offer D,Yes,45.87,No,No,Fiber Optic,20.0,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,19.95,-0.9309028280170124,-0.24831296685183654,0,366.96,537.86,Stayed,Competitor,Competitor made better offer
4695-VADHF,male,53,Yes,0,Oakland,94606,37.792489,-122.244314,1,540,Offer D,Yes,2.86,No,Yes,DSL,22.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,57.45,-0.5690632672777874,1.7423088786872791,0,51.48,1026.6,Churned,Competitor,Competitor had better devices
4695-WJZUE,female,68,No,0,Irvine,92606,33.703976,-117.824172,0,60,Offer D,Yes,21.57,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,88.55,-0.927218017562506,-0.24831296685183654,0,43.14,222.39,Churned,Competitor,Competitor had better devices
4697-LUPSU,male,22,Yes,0,Grover Beach,93433,35.120833,-120.61843,6,60,Offer D,Yes,38.41,No,No,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,One Year,No,Credit Card,20.2,-0.9909850966854012,-0.24831296685183654,0,76.82,111.57,Joined,Competitor,Competitor had better devices
4698-KVLLG,female,66,No,0,San Quentin,94964,37.942551,-122.491642,0,1530,Offer D,Yes,47.46,No,No,Fiber Optic,28.0,No,No,Yes,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,19.6,-0.5791909798443649,-0.24831296685183654,0,2420.46,3388.36,Stayed,Competitor,Competitor had better devices
4700-UBQMV,male,42,Yes,3,Stockton,95206,37.902422,-121.440029,6,630,Offer D,Yes,31.55,Yes,Yes,DSL,23.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,75.9,-0.3224236788917238,-0.24831296685183654,0,662.55,2212.3,Stayed,Competitor,Competitor had better devices
4701-AHWMW,male,30,Yes,0,Susanville,96130,40.559177,-120.612113,1,1650,Offer D,No,31.55,Yes,Yes,DSL,42.0,No,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,54.55,0.3079878150945192,-0.24831296685183654,50,0.0,3028.3,Churned,Attitude,Attitude of service provider
4701-LKOZD,female,64,No,0,Foresthill,95631,39.031876,-120.811141,0,2100,Offer D,Yes,29.53,Yes,Yes,Cable,7.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,89.75,1.8034913060258682,-0.24831296685183654,110,2067.1,8544.3,Stayed,Attitude,Attitude of service provider
4701-MLJPN,male,60,No,0,Fresno,93702,36.739385,-119.753649,0,930,Offer C,Yes,1.53,No,Yes,DSL,6.0,No,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,55.25,-0.249212893933327,-0.24831296685183654,10,47.43,1773.08,Churned,Attitude,Attitude of support person
4702-HDRKD,male,30,No,0,Knights Landing,95645,38.875508,-121.765866,0,2010,Offer A,No,1.53,No,Yes,Cable,85.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,49.35,0.45937394999492903,-0.24831296685183654,0,0.0,3321.35,Stayed,Attitude,Attitude of support person
4702-IOQDC,female,58,No,0,Gustine,95322,37.147198,-121.120161,0,30,Offer E,Yes,46.17,No,Yes,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,-0.9753853302702156,-0.24831296685183654,0,46.17,116.27,Churned,Competitor,Competitor offered higher download speeds
4703-MQYKT,male,43,No,0,Escondido,92025,33.081478,-117.033814,0,630,Offer E,Yes,16.81,No,No,Fiber Optic,30.0,No,No,No,No,No,No,No,Yes,Two Year,No,Mailed Check,19.6,-0.8340386490033409,-0.24831296685183654,0,353.01,743.41,Stayed,Competitor,Competitor offered higher download speeds
4704-ERYFC,female,19,Yes,0,Knights Landing,95645,38.875508,-121.765866,1,660,Offer E,Yes,32.11,No,Yes,Fiber Optic,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.25,-0.32054817656457985,-0.24831296685183654,0,706.42,2260.42,Churned,Competitor,Competitor offered higher download speeds
4706-AXVKM,female,78,No,0,Stevenson Ranch,91381,34.364153,-118.615583,0,330,Offer E,Yes,4.1,Yes,Yes,Fiber Optic,5.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,84.8,-0.6061320191554567,-0.24831296685183654,0,45.1,951.95,Churned,Price,Extra data charges
4706-DGAHW,male,73,No,0,California Hot Springs,93207,35.865795,-118.69759,0,30,Offer E,Yes,49.34,No,Yes,DSL,15.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,45.2,-0.9863735674339532,-0.24831296685183654,0,49.34,94.54,Joined,Price,Extra data charges
4707-MAXGU,male,36,Yes,0,Canyon Country,91351,34.422519,-118.420717,1,2160,Offer E,Yes,36.03,Yes,No,DSL,15.0,No,No,No,No,No,No,No,Yes,Two Year,No,Credit Card,25.85,-0.180128214094647,0.47681501629750445,0,2594.16,4460.63,Stayed,Price,Extra data charges
4707-YNOQA,female,57,Yes,1,Burnt Ranch,95527,40.854512,-123.450097,6,1020,Offer E,Yes,25.69,Yes,No,DSL,15.0,No,No,No,No,No,No,No,Yes,One Year,Yes,Credit Card,25.6,-0.60158668410379,-0.24831296685183654,0,873.46,1790.61,Stayed,Price,Extra data charges
4709-LKHYG,female,23,Yes,0,Tarzana,91356,34.157137,-118.548511,6,870,Offer C,Yes,27.72,No,No,DSL,15.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,20.0,-0.7679989023546124,-0.24831296685183654,0,803.88,1343.93,Stayed,Price,Extra data charges
4710-FDUIZ,male,50,Yes,0,Santa Ana,92707,33.714829,-117.872941,2,1680,Offer C,Yes,26.15,Yes,Yes,Fiber Optic,7.0,No,Yes,No,No,Yes,Yes,Yes,No,One Year,No,Credit Card,100.3,1.4713067467887786,-0.24831296685183654,100,1464.4,7178.85,Churned,Competitor,Competitor offered more data
4710-NKCAW,male,42,Yes,2,El Cajon,92019,32.785165,-116.862648,7,150,Offer C,Yes,17.37,Yes,Yes,DSL,15.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,64.4,-0.8664738068963015,-0.24831296685183654,0,86.85,403.75,Stayed,Competitor,Competitor offered more data
4712-AUQZO,male,53,No,0,Pinole,94564,37.996462,-122.293716,0,540,Offer C,No,17.37,Yes,Yes,DSL,30.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,33.6,-0.7634535673029458,-0.24831296685183654,0,0.0,550.35,Stayed,Competitor,Competitor offered more data
4712-UYOOI,female,21,Yes,3,Santa Cruz,95060,36.993451,-122.098858,4,600,Offer C,Yes,38.6,No,No,DSL,30.0,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,20.0,-0.8220133693763589,0.9830125612534143,0,772.0,1179.92,Stayed,Competitor,Competitor offered more data
4713-LZDRV,female,80,No,0,Malibu,90263,34.037037,-118.705803,0,60,Offer E,Yes,31.91,No,Yes,Cable,30.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.6,-0.9202455618521824,-0.24831296685183654,0,63.82,258.87,Churned,Price,Long distance charges
4713-ZBURT,male,33,No,2,Brisbane,94005,37.684694,-122.40712,0,1350,Offer E,Yes,23.54,Yes,Yes,Fiber Optic,12.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.7,1.0387938454161165,-0.24831296685183654,0,1059.3,5693.65,Stayed,Price,Long distance charges
4716-HHKQH,male,68,Yes,0,Pomona,91767,34.083086,-117.737997,3,600,Offer E,Yes,27.56,Yes,Yes,Fiber Optic,3.0,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Bank Withdrawal,107.05,-0.04780600873132403,-0.24831296685183654,0,551.2,2723.25,Stayed,Price,Long distance charges
4716-MRVEN,female,30,No,0,Parlier,93648,36.622237,-119.521126,0,870,Offer C,Yes,32.43,No,No,Fiber Optic,3.0,No,Yes,No,Yes,Yes,Yes,No,Yes,One Year,No,Credit Card,20.0,-0.7418521934408993,-0.24831296685183654,0,940.47,1539.77,Stayed,Price,Long distance charges
4717-GHADL,female,39,No,0,Callahan,96014,41.388397,-122.794636,0,1500,Offer B,Yes,48.45,Yes,Yes,DSL,14.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Mailed Check,79.6,0.7695379054380223,-0.24831296685183654,0,2422.5,6446.7,Stayed,Price,Long distance charges
4718-DHSMV,female,22,No,0,Llano,93544,34.500091,-117.765862,0,330,Offer D,No,48.45,Yes,Yes,DSL,52.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,35.8,-0.8460639286303229,-0.24831296685183654,0,0.0,363.15,Stayed,Price,Long distance charges
4718-WXBGI,male,21,Yes,1,Twain Harte,95383,38.107441,-120.230625,1,2160,Offer A,Yes,27.1,Yes,Yes,Cable,59.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,91.95,1.9127999945984713,-0.24831296685183654,0,1951.2,8566.1,Stayed,Price,Long distance charges
4719-UMSIY,male,52,No,2,Lake Arrowhead,92352,34.2565,-117.19335,0,180,Offer A,Yes,15.5,No,No,Cable,59.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,19.65,-0.9617934545817367,-0.24831296685183654,0,93.0,193.9,Stayed,Price,Long distance charges
4720-VSTSI,female,54,No,0,Monterey Park,91754,34.050322,-118.147037,0,1320,Offer A,Yes,40.17,Yes,Yes,Fiber Optic,6.0,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.8,0.6982026228067696,-0.24831296685183654,0,1767.48,5630.03,Churned,Attitude,Attitude of support person
4723-BEGSG,male,35,Yes,0,Corona,92881,33.833686,-117.513063,1,2160,Offer A,Yes,12.12,Yes,Yes,Cable,23.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,-10.0,1.6830399271567036,0.15664506911289142,0,872.64,6963.69,Stayed,Attitude,Attitude of support person
4724-WXVWF,male,28,No,0,Earp,92242,34.137742,-114.36514,0,1440,Offer A,Yes,4.15,Yes,Yes,Fiber Optic,46.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.4,0.9553670889581,-0.24831296685183654,0,199.2,4644.5,Stayed,Attitude,Attitude of support person
4726-DLWQN,male,69,No,0,Live Oak,95953,39.258746,-121.77697,0,1500,Offer B,Yes,25.23,Yes,Yes,DSL,23.0,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.35,0.518176464134208,-0.24831296685183654,100,1261.5,4816.1,Stayed,Attitude,Attitude of support person
4727-MCYZG,male,23,No,0,Union City,94587,37.59485,-122.051521,0,30,Offer E,Yes,33.32,No,Yes,DSL,48.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,55.55,-0.981806167649026,-0.24831296685183654,30,33.32,118.87,Joined,Attitude,Attitude of support person
4729-XKASR,male,56,No,3,San Jose,95123,37.238758,-121.828375,0,30,Offer E,No,33.32,No,Yes,DSL,57.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,24.75,-0.9953980433375048,-0.24831296685183654,0,0.0,24.75,Churned,Competitor,Competitor had better devices
4730-AWNAU,male,59,Yes,0,Lower Lake,95457,38.925545,-122.549083,7,1080,Offer E,No,33.32,No,Yes,DSL,24.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,60.7,-0.020225092155677266,-0.24831296685183654,0,0.0,2234.55,Stayed,Competitor,Competitor had better devices
4732-RRJZC,male,31,Yes,1,Bridgeville,95526,40.372532,-123.525626,9,210,Offer E,Yes,39.98,No,No,DSL,24.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,20.25,-0.9426192013783472,-0.24831296685183654,0,279.86,424.21,Stayed,Competitor,Competitor had better devices
4735-ASGMA,male,55,No,0,Carnelian Bay,96140,39.227434,-120.091806,0,780,Offer E,Yes,40.17,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.35,0.103668385102128,-0.24831296685183654,0,1044.42,3559.72,Churned,Competitor,Competitor had better devices
4735-BJKOU,female,33,No,0,Los Angeles,90039,34.110845,-118.259595,0,1200,Offer E,Yes,8.36,No,No,Fiber Optic,27.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,20.15,-0.6511440750069122,-0.24831296685183654,0,334.4,1139.25,Stayed,Competitor,Competitor had better devices
4737-AQCPU,male,39,Yes,0,Los Angeles,90022,34.02381,-118.156582,5,2160,Offer E,Yes,42.55,Yes,Yes,DSL,18.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,72.1,1.2075007959260322,-0.24831296685183654,0,3063.6,8080.25,Stayed,Competitor,Competitor had better devices
4737-HOBAX,male,51,Yes,0,Penngrove,94951,38.325599,-122.642352,5,1890,Offer E,Yes,10.07,Yes,Yes,Cable,20.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,79.8,1.2151793231006927,-0.24831296685183654,0,634.41,5668.46,Stayed,Competitor,Competitor had better devices
4741-WWJQZ,female,49,Yes,0,Forestville,95436,38.499302,-122.92444,0,60,Offer E,Yes,26.58,No,Yes,Fiber Optic,23.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.15,-0.9204662091847876,-0.24831296685183654,0,53.16,247.71,Joined,Competitor,Competitor had better devices
4742-DRORA,male,59,Yes,0,Mecca,92254,33.543835,-115.993906,5,1800,Offer B,Yes,5.43,Yes,Yes,Fiber Optic,29.0,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,95.4,1.558484507901083,-0.24831296685183654,0,325.8,6137.8,Stayed,Competitor,Competitor had better devices
4742-TXUEX,female,24,Yes,3,Rialto,92376,34.109775,-117.378904,1,1410,Offer B,Yes,2.56,No,No,Fiber Optic,29.0,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,19.3,-0.6133471869316459,-0.24831296685183654,0,120.32,1010.82,Stayed,Competitor,Competitor had better devices
4745-LSPLO,male,22,No,0,San Diego,92111,32.805518,-117.169052,0,30,Offer B,Yes,19.85,No,No,Fiber Optic,29.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,20.5,-0.9972735456646488,-0.24831296685183654,0,19.85,40.35,Churned,Attitude,Attitude of support person
4747-LCAQL,male,28,No,0,Los Angeles,90037,34.002642,-118.287596,0,750,Offer C,Yes,7.55,No,Yes,DSL,71.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,79.0,-0.16697763307137864,-0.24831296685183654,0,188.75,2090.75,Stayed,Attitude,Attitude of support person
4749-OJKQU,female,36,No,0,San Jose,95132,37.424655,-121.74841,0,120,Offer C,Yes,23.5,Yes,Yes,Fiber Optic,22.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.65,-0.8728946442751122,-0.24831296685183654,0,94.0,396.35,Stayed,Attitude,Attitude of support person
4749-VFKVB,female,47,No,0,Inverness,94937,38.099323,-122.945723,0,30,Offer C,Yes,46.49,Yes,Yes,DSL,14.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.1,-0.9842112235744225,-0.24831296685183654,0,46.49,96.59,Churned,Other,Don't know
4750-UKWJK,female,77,Yes,0,Gilroy,95020,37.03889,-121.528955,1,1110,Offer C,Yes,25.35,No,No,DSL,14.0,No,No,No,No,No,No,No,Yes,One Year,No,Mailed Check,19.6,-0.6851458289613696,-0.24831296685183654,0,937.95,1665.75,Stayed,Other,Don't know
4750-ZRXIU,female,68,No,0,Palo Alto,94304,37.386978,-122.177746,0,120,Offer C,Yes,6.68,Yes,Yes,Cable,17.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.6,-0.8474098773592146,-0.24831296685183654,0,26.72,386.82,Churned,Competitor,Competitor had better devices
4751-ERMAN,male,43,Yes,0,Gazelle,96034,41.411315,-122.697236,7,2160,Offer C,Yes,42.16,No,Yes,Cable,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,75.4,1.4120850027175498,-0.24831296685183654,0,3035.52,8515.77,Stayed,Competitor,Competitor had better devices
4753-PADAS,female,23,Yes,0,Bieber,96009,41.083464,-121.107929,2,2010,Offer A,Yes,25.46,Yes,Yes,Fiber Optic,73.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.7,2.0019635817042225,-0.24831296685183654,0,1705.82,8522.77,Stayed,Competitor,Competitor had better devices
4759-PXTAN,female,34,Yes,0,Potter Valley,95469,39.408634,-123.045516,7,1770,Offer A,Yes,20.27,Yes,Yes,DSL,13.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.1,1.0647640364637452,-0.24831296685183654,0,1195.93,5889.13,Stayed,Competitor,Competitor had better devices
